,paymentId,amount,sourceType
848,5190222,2200.0,PAYU
849,5190236,2.12,DISCOUNT
850,5190236,103.88,PAYU
851,5190242,6.98,DISCOUNT
852,5190242,342.02,PAYU
853,5190256,4.5,DISCOUNT
854,5190256,220.5,PAYU
855,5190334,10.0,DISCOUNT
856,5190334,190.0,PAYU
857,5190350,100.0,PAYU
858,5190356,500.0,PAYU
859,5190400,35.0,DISCOUNT
860,5190400,1715.0,PAYU
861,5190420,5680.0,PAYU
862,5190438,5.6,DISCOUNT
863,5190438,274.4,PAYU
864,5190444,12.0,DISCOUNT
865,5190444,588.0,PAYU
866,5190460,34.03,PAYU
867,5190470,99.8,DISCOUNT
868,5190470,898.2,PAYU
869,5190484,14.9,DISCOUNT
870,5190484,134.1,PAYU
871,5190534,50.0,DISCOUNT
872,5190534,500.0,PAYU
873,5190548,2.35,DISCOUNT
874,5190548,44.65,PAYU
875,5190556,2.1,DISCOUNT
876,5190556,39.9,PAYU
877,5190584,4000.0,PAYU
878,5190588,1.0,DISCOUNT
879,5190588,19.0,PAYU
880,5190604,30.0,DISCOUNT
881,5190604,625.0,PAYU
882,5190614,30.0,DISCOUNT
883,5190614,1470.0,PAYU
884,5190658,3033.7,PAYU
885,5190702,11.98,DISCOUNT
886,5190702,587.02,PAYU
887,5190774,50.0,DISCOUNT
888,5190774,6940.0,PAYU
889,5190778,32366.39,PAYU
890,5190780,2.12,DISCOUNT
891,5190780,103.88,PAYU
892,5190788,5.0,DISCOUNT
893,5190788,95.0,PAYU
894,5190806,756.32,PAYU
895,5190818,15.0,DISCOUNT
896,5190818,135.0,PAYU
897,5190848,2.12,DISCOUNT
898,5190848,103.88,PAYU
899,5190870,23.94,DISCOUNT
900,5190870,1173.06,PAYU
901,5190890,15.05,DISCOUNT
902,5190890,285.95,PAYU
903,5190894,350.0,PAYU
904,5190944,4.9,DISCOUNT
905,5190944,44.1,PAYU
906,5190960,12.6,DISCOUNT
907,5190960,239.4,PAYU
908,5190990,4.9,DISCOUNT
909,5190990,44.1,PAYU
910,5190996,5.0,DISCOUNT
911,5190996,95.0,PAYU
912,5191044,100.0,DISCOUNT
913,5191044,6191.0,PAYU
914,5191062,759.26,PAYU
915,5191074,203.03,PAYU
916,5191076,4.9,DISCOUNT
917,5191076,44.1,PAYU
918,5191088,4.9,DISCOUNT
919,5191088,44.1,PAYU
920,5191102,6865.0,PAYU
921,5191112,7.3,DISCOUNT
922,5191112,138.7,PAYU
923,5191140,4.9,DISCOUNT
924,5191140,44.1,PAYU
925,5191178,4.9,DISCOUNT
926,5191178,44.1,PAYU
927,5191180,20.6,DISCOUNT
928,5191180,1009.4,PAYU
929,5191218,2.12,DISCOUNT
930,5191218,103.88,PAYU
931,5191244,3.06,DISCOUNT
932,5191244,47.94,PAYU
933,5191254,10.75,DISCOUNT
934,5191254,204.25,PAYU
935,5191286,2.12,DISCOUNT
936,5191286,103.88,PAYU
937,5191376,550.0,PAYU
938,5191420,100.0,PAYU
939,5191488,12.6,DISCOUNT
940,5191488,239.4,PAYU
941,5191580,27.5,DISCOUNT
942,5191580,522.5,PAYU
943,5191656,100.0,PAYU
944,5191660,14.364,DISCOUNT
945,5191660,703.84,PAYU
946,5191694,2.85,DISCOUNT
947,5191694,54.15,PAYU
948,5191706,3037.07,PAYU
949,5191732,30.0,DISCOUNT
950,5191732,768.0,PAYU
951,5191770,4.9,DISCOUNT
952,5191770,44.1,PAYU
953,5191782,1.75,DISCOUNT
954,5191782,33.25,PAYU
955,5191810,2.55,DISCOUNT
956,5191810,48.45,PAYU
957,5191880,0.95,DISCOUNT
958,5191880,18.05,PAYU
959,5191908,9.95,DISCOUNT
960,5191908,189.05,PAYU
961,5191910,3033.7,PAYU
962,5191942,25.0,DISCOUNT
963,5191942,475.0,PAYU
964,5191966,1.6,DISCOUNT
965,5191966,30.4,PAYU
966,5191988,4.9,DISCOUNT
967,5191988,44.1,PAYU
968,5191992,4.9,DISCOUNT
969,5191992,44.1,PAYU
970,5192016,6.4,DISCOUNT
971,5192016,121.6,PAYU
972,5192046,89.9,DISCOUNT
973,5192046,809.1,PAYU
974,5192062,759.26,PAYU
975,5192136,11.05,DISCOUNT
976,5192136,209.95,PAYU
977,5192142,16.25,DISCOUNT
978,5192142,308.75,PAYU
979,5192206,4.3,DISCOUNT
980,5192206,210.7,PAYU
981,5192274,3033.7,PAYU
982,5192328,759.26,PAYU
983,5192354,5090.0,PAYU
984,5192400,22.75,DISCOUNT
985,5192400,432.25,PAYU
986,5192464,30.86,DISCOUNT
987,5192464,1512.14,PAYU
988,5192466,213.03,PAYU
989,5192474,9.95,DISCOUNT
990,5192474,189.05,PAYU
991,5192490,50.0,DISCOUNT
992,5192490,562.0,PAYU
993,5192494,7.75,DISCOUNT
994,5192494,147.25,PAYU
995,5192502,2.12,DISCOUNT
996,5192502,103.88,PAYU
997,5192506,11.05,DISCOUNT
998,5192506,209.95,PAYU
999,5192510,1470.0,PAYU
1000,5192514,3013.48,PAYU
1001,5192530,4.9,DISCOUNT
1002,5192530,44.1,PAYU
1003,5192566,3037.07,PAYU
1004,5192594,5.0,DISCOUNT
1005,5192594,95.0,PAYU
1006,5192826,2.55,DISCOUNT
1007,5192826,48.45,PAYU
1008,5192862,4.9,DISCOUNT
1009,5192862,44.1,PAYU
1010,5192904,550.0,PAYU
1011,5192910,50.0,DISCOUNT
1012,5192910,1544.0,PAYU
1013,5192932,4.9,DISCOUNT
1014,5192932,44.1,PAYU
1015,5192942,8.98,DISCOUNT
1016,5192942,440.02,PAYU
1017,5192984,4.9,DISCOUNT
1018,5192984,44.1,PAYU
1019,5192988,6.8,DISCOUNT
1020,5192988,129.2,PAYU
1021,5193002,4.9,DISCOUNT
1022,5193002,44.1,PAYU
1023,5193030,0.8987999999999999,DISCOUNT
1024,5193030,44.04,PAYU
1025,5193054,4.9,DISCOUNT
1026,5193054,44.1,PAYU
1027,5193118,10.05,DISCOUNT
1028,5193118,190.95,PAYU
1029,5193146,2420.0,PAYU
1030,5193156,304.0,PAYU
1031,5193174,1519.1,PAYU
1032,5193178,7.55,DISCOUNT
1033,5193178,143.45,PAYU
1034,5193198,2.0,DISCOUNT
1035,5193198,98.0,PAYU
1036,5193204,16.5,DISCOUNT
1037,5193204,313.5,PAYU
1038,5193218,50.0,PAYU
1039,5193220,7.5,DISCOUNT
1040,5193220,142.5,PAYU
1041,5193226,550.0,PAYU
1042,5193278,50.0,DISCOUNT
1043,5193278,12950.0,PAYU
1044,5193320,50.0,DISCOUNT
1045,5193320,1958.0,PAYU
1046,5193328,4.6,DISCOUNT
1047,5193328,225.4,PAYU
1048,5193330,5190.0,PAYU
1049,5193364,12.5,DISCOUNT
1050,5193364,237.5,PAYU
1051,5193438,1.4,DISCOUNT
1052,5193438,26.6,PAYU
1053,5193468,28.2,DISCOUNT
1054,5193468,253.8,PAYU
1055,5193528,2810.0,PAYU
1056,5193542,2.12,DISCOUNT
1057,5193542,103.88,PAYU
1058,5193546,50.0,DISCOUNT
1059,5193546,8150.0,PAYU
1060,5193550,4.9,DISCOUNT
1061,5193550,44.1,PAYU
1062,5193556,12.0,DISCOUNT
1063,5193556,588.0,PAYU
1064,5193580,7.5,DISCOUNT
1065,5193580,142.5,PAYU
1066,5193582,16.4,DISCOUNT
1067,5193582,803.6,PAYU
1068,5193596,4.0,DISCOUNT
1069,5193596,196.0,PAYU
1070,5193604,11.1,DISCOUNT
1071,5193604,210.9,PAYU
1072,5193614,20039.32,PAYU
1073,5193622,5.0,DISCOUNT
1074,5193622,95.0,PAYU
1075,5193624,4.9,DISCOUNT
1076,5193624,44.1,PAYU
1077,5193674,0.8987999999999999,DISCOUNT
1078,5193674,44.04,PAYU
1079,5193728,3037.07,PAYU
1080,5193746,100.0,PAYU
1081,5193810,550.0,PAYU
1082,5193814,2.12,DISCOUNT
1083,5193814,103.88,PAYU
1084,5193850,100.0,DISCOUNT
1085,5193850,1298.0,PAYU
1086,5193876,4.95,DISCOUNT
1087,5193876,94.05,PAYU
1088,5193902,100.0,PAYU
1089,5193938,756.32,PAYU
1090,5193964,3033.7,PAYU
1091,5193996,50.0,DISCOUNT
1092,5193996,998.0,PAYU
1093,5194010,24.72,DISCOUNT
1094,5194010,387.28,PAYU
1095,5194012,4.9,DISCOUNT
1096,5194012,93.1,PAYU
1097,5194026,4.9,DISCOUNT
1098,5194026,44.1,PAYU
1099,5194042,50.0,DISCOUNT
1100,5194042,2450.0,PAYU
1101,5194060,27.0,DISCOUNT
1102,5194060,513.0,PAYU
1103,5194078,6450.0,PAYU
1104,5194118,6850.0,PAYU
1105,5194128,25.0,DISCOUNT
1106,5194128,475.0,PAYU
1107,5194160,0.8987999999999999,DISCOUNT
1108,5194160,44.04,PAYU
1109,5194174,9510.0,PAYU
1110,5194184,2.12,DISCOUNT
1111,5194184,103.88,PAYU
1112,5194210,69.9,DISCOUNT
1113,5194210,629.1,PAYU
1114,5194246,3037.07,PAYU
1115,5194262,4.6,DISCOUNT
1116,5194262,225.4,PAYU
1117,5194302,100.0,PAYU
1118,5194326,50.0,DISCOUNT
1119,5194326,8630.0,PAYU
1120,5194340,9.85,DISCOUNT
1121,5194340,187.15,PAYU
1122,5194370,1.4,DISCOUNT
1123,5194370,26.6,PAYU
1124,5194376,17.55,DISCOUNT
1125,5194376,333.45,PAYU
1126,5194428,2.5,DISCOUNT
1127,5194428,47.5,PAYU
1128,5194442,2.12,DISCOUNT
1129,5194442,103.88,PAYU
1130,5194466,8.0,DISCOUNT
1131,5194466,392.0,PAYU
1132,5194490,4.9,DISCOUNT
1133,5194490,44.1,PAYU
1134,5194496,5.05,DISCOUNT
1135,5194496,95.95,PAYU
1136,5194514,50.0,DISCOUNT
1137,5194514,749.0,PAYU
1138,5194516,30.0,DISCOUNT
1139,5194516,969.0,PAYU
1140,5194524,2.12,DISCOUNT
1141,5194524,103.88,PAYU
1142,5194546,8.0,DISCOUNT
1143,5194546,152.0,PAYU
1144,5194558,23.05,DISCOUNT
1145,5194558,437.95,PAYU
1146,5194598,5.6,DISCOUNT
1147,5194598,106.4,PAYU
1148,5194602,4.9,DISCOUNT
1149,5194602,44.1,PAYU
1150,5194612,50561.79,PAYU
1151,5194630,3680.0,PAYU
1152,5194672,2270.0,PAYU
1153,5194684,4.9,DISCOUNT
1154,5194684,44.1,PAYU
1155,5194734,2.12,DISCOUNT
1156,5194734,103.88,PAYU
1157,5194736,3.35,DISCOUNT
1158,5194736,63.65,PAYU
1159,5194738,1.0,DISCOUNT
1160,5194738,19.0,PAYU
1161,5194832,550.0,PAYU
1162,5194840,50.0,DISCOUNT
1163,5194840,4083.0,PAYU
1164,5194844,41.98,DISCOUNT
1165,5194844,2057.02,PAYU
1166,5194852,12.5,DISCOUNT
1167,5194852,237.5,PAYU
1168,5194854,1.45,DISCOUNT
1169,5194854,27.55,PAYU
1170,5194880,50.0,DISCOUNT
1171,5194880,5601.0,PAYU
1172,5194886,50.0,DISCOUNT
1173,5194886,3950.0,PAYU
1174,5194902,13.44,DISCOUNT
1175,5194902,210.56,PAYU
1176,5194914,100.0,PAYU
1177,5194976,5.5,DISCOUNT
1178,5194976,269.5,PAYU
1179,5194992,30.0,DISCOUNT
1180,5194992,571.0,PAYU
1181,5195002,7.5,DISCOUNT
1182,5195002,142.5,PAYU
1183,5195014,3.25,DISCOUNT
1184,5195014,61.75,PAYU
1185,5195036,20.0,DISCOUNT
1186,5195036,380.0,PAYU
1187,5195096,17.55,DISCOUNT
1188,5195096,333.45,PAYU
1189,5195138,3037.07,PAYU
1190,5195186,2.12,DISCOUNT
1191,5195186,103.88,PAYU
1192,5195212,6.8,DISCOUNT
1193,5195212,129.2,PAYU
1194,5195214,6.0,DISCOUNT
1195,5195214,114.0,PAYU
1196,5195228,100.0,PAYU
1197,5195234,550.0,PAYU
1198,5195282,8.0,DISCOUNT
1199,5195282,392.0,PAYU
1200,5195286,3033.7,PAYU
1201,5195314,25.0,DISCOUNT
1202,5195314,475.0,PAYU
1203,5195342,4.9,DISCOUNT
1204,5195342,44.1,PAYU
1205,5195344,100.0,DISCOUNT
1206,5195344,1799.0,PAYU
1207,5195366,3033.7,PAYU
1208,5195370,2720.0,PAYU
1209,5195382,6030.0,PAYU
1210,5195416,50.0,DISCOUNT
1211,5195416,749.0,PAYU
1212,5195452,75.0,PAYU
1213,5195522,2.12,DISCOUNT
1214,5195522,103.88,PAYU
1215,5195550,2.12,DISCOUNT
1216,5195550,103.88,PAYU
1217,5195634,350.0,PAYU
1218,5195660,2.55,DISCOUNT
1219,5195660,48.45,PAYU
1220,5195688,22.5,DISCOUNT
1221,5195688,427.5,PAYU
1222,5195706,100.0,PAYU
1223,5195732,9.85,DISCOUNT
1224,5195732,187.15,PAYU
1225,5195768,24.1,DISCOUNT
1226,5195768,216.9,PAYU
1227,5195826,1.0,DISCOUNT
1228,5195826,9.0,PAYU
1229,5195866,12.65,DISCOUNT
1230,5195866,240.35,PAYU
1231,5195868,100.0,PAYU
1232,5195958,4.95,DISCOUNT
1233,5195958,94.05,PAYU
1234,5196006,10.3,DISCOUNT
1235,5196006,504.7,PAYU
1236,5196018,3037.07,PAYU
1237,5196024,5.05,DISCOUNT
1238,5196024,95.95,PAYU
1239,5196056,4.9,DISCOUNT
1240,5196056,44.1,PAYU
1241,5196064,75.0,PAYU
1242,5196086,6.95,DISCOUNT
1243,5196086,132.05,PAYU
1244,5196286,3037.07,PAYU
1245,5196348,69.9,DISCOUNT
1246,5196348,629.1,PAYU
1247,5196350,23.35,DISCOUNT
1248,5196350,443.65,PAYU
1249,5196354,14.08,DISCOUNT
1250,5196354,689.92,PAYU
1251,5196358,4.9,DISCOUNT
1252,5196358,44.1,PAYU
1253,5196366,12.55,DISCOUNT
1254,5196366,238.45,PAYU
1255,5196480,3.72,DISCOUNT
1256,5196480,58.28,PAYU
1257,5196502,2.12,DISCOUNT
1258,5196502,103.88,PAYU
1259,5196520,2.12,DISCOUNT
1260,5196520,103.88,PAYU
1261,5196524,100.0,PAYU
1262,5196526,4.9,DISCOUNT
1263,5196526,44.1,PAYU
1264,5196530,2.12,DISCOUNT
1265,5196530,103.88,PAYU
1266,5196554,8.8,DISCOUNT
1267,5196554,431.2,PAYU
1268,5196558,3.3,DISCOUNT
1269,5196558,161.7,PAYU
1270,5196570,2.75,DISCOUNT
1271,5196570,52.25,PAYU
1272,5196590,2.12,DISCOUNT
1273,5196590,103.88,PAYU
1274,5196592,15.0,DISCOUNT
1275,5196592,735.0,PAYU
1276,5196616,550.0,PAYU
1277,5196652,42355.85,PAYU
1278,5196668,3033.7,PAYU
1279,5196674,12.5,DISCOUNT
1280,5196674,237.5,PAYU
1281,5196718,50.0,DISCOUNT
1282,5196718,665.5,PAYU
1283,5196738,100.0,PAYU
1284,5196756,30.6,DISCOUNT
1285,5196756,275.4,PAYU
1286,5196772,10.0,DISCOUNT
1287,5196772,190.0,PAYU
1288,5196880,12.0,DISCOUNT
1289,5196880,588.0,PAYU
1290,5196954,40.0,DISCOUNT
1291,5196954,360.0,PAYU
1292,5196972,25.0,DISCOUNT
1293,5196972,1225.0,PAYU
1294,5196980,2.5,DISCOUNT
1295,5196980,47.5,PAYU
1296,5196992,25.0,DISCOUNT
1297,5196992,475.0,PAYU
1298,5197002,3037.07,PAYU
1299,5197032,2.12,DISCOUNT
1300,5197032,103.88,PAYU
1301,5197046,50.0,DISCOUNT
1302,5197046,2450.0,PAYU
1303,5197130,100.0,PAYU
1304,5197138,30.0,DISCOUNT
1305,5197138,472.0,PAYU
1306,5197188,30.0,DISCOUNT
1307,5197188,1470.0,PAYU
1308,5197190,11.98,DISCOUNT
1309,5197190,587.02,PAYU
1310,5197194,4.9,DISCOUNT
1311,5197194,44.1,PAYU
1312,5197228,3037.07,PAYU
1313,5197242,2.0,DISCOUNT
1314,5197242,98.0,PAYU
1315,5197264,1940.0,PAYU
1316,5197266,3033.7,PAYU
1317,5197296,2.12,DISCOUNT
1318,5197296,103.88,PAYU
1319,5197302,4.9,DISCOUNT
1320,5197302,44.1,PAYU
1321,5197314,350.0,PAYU
1322,5197320,350.0,PAYU
1323,5197348,0.5,DISCOUNT
1324,5197348,9.5,PAYU
1325,5197376,99.9,DISCOUNT
1326,5197376,899.1,PAYU
1327,5197390,100.0,PAYU
1328,5197414,1120.0,PAYU
1329,5197424,7.0,DISCOUNT
1330,5197424,343.0,PAYU
1331,5197458,4.9,DISCOUNT
1332,5197458,44.1,PAYU
1333,5197478,49.9,DISCOUNT
1334,5197478,449.1,PAYU
1335,5197482,2.12,DISCOUNT
1336,5197482,103.88,PAYU
1337,5197484,6.55,DISCOUNT
1338,5197484,124.45,PAYU
1339,5197504,2.5,DISCOUNT
1340,5197504,47.5,PAYU
1341,5197600,4.9,DISCOUNT
1342,5197600,44.1,PAYU
1343,5197614,304.0,PAYU
1344,5197668,4.9,DISCOUNT
1345,5197668,44.1,PAYU
1346,5197692,75.0,PAYU
1347,5197728,2.12,DISCOUNT
1348,5197728,103.88,PAYU
1349,5197730,10.0,DISCOUNT
1350,5197730,90.0,PAYU
1351,5197786,2.12,DISCOUNT
1352,5197786,103.88,PAYU
1353,5197788,12.5,DISCOUNT
1354,5197788,237.5,PAYU
1355,5197818,1518.53,PAYU
1356,5197824,4.9,DISCOUNT
1357,5197824,44.1,PAYU
1358,5197830,19.9,DISCOUNT
1359,5197830,179.1,PAYU
1360,5197838,25.0,PAYU
1361,5197840,6724.09,PAYU
1362,5197882,10.0,DISCOUNT
1363,5197882,190.0,PAYU
1364,5197888,2.12,DISCOUNT
1365,5197888,103.88,PAYU
1366,5197896,3580.0,PAYU
1367,5197900,27.3,DISCOUNT
1368,5197900,245.7,PAYU
1369,5198078,4.9,DISCOUNT
1370,5198078,44.1,PAYU
1371,5198104,2.12,DISCOUNT
1372,5198104,103.88,PAYU
1373,5198114,4.9,DISCOUNT
1374,5198114,44.1,PAYU
1375,5198116,100.0,DISCOUNT
1376,5198116,1499.0,PAYU
1377,5198126,2.8,DISCOUNT
1378,5198126,53.2,PAYU
1379,5198168,2990.0,PAYU
1380,5198176,6390.0,PAYU
1381,5198212,12.36,DISCOUNT
1382,5198212,605.64,PAYU
1383,5198236,17.55,DISCOUNT
1384,5198236,333.45,PAYU
1385,5198258,4150.0,PAYU
1386,5198268,50.0,DISCOUNT
1387,5198268,2950.0,PAYU
1388,5198296,2.75,DISCOUNT
1389,5198296,52.25,PAYU
1390,5198352,0.5,DISCOUNT
1391,5198352,9.5,PAYU
1392,5198366,42.5,DISCOUNT
1393,5198366,382.5,PAYU
1394,5198376,13.0,DISCOUNT
1395,5198376,637.0,PAYU
1396,5198382,5.0,DISCOUNT
1397,5198382,95.0,PAYU
1398,5198392,350.0,PAYU
1399,5198446,15.0,DISCOUNT
1400,5198446,135.0,PAYU
1401,5198458,40.3,DISCOUNT
1402,5198458,1974.7,PAYU
1403,5198486,4.9,DISCOUNT
1404,5198486,44.1,PAYU
1405,5198518,5.05,DISCOUNT
1406,5198518,95.95,PAYU
1407,5198520,50.0,DISCOUNT
1408,5198520,550.0,PAYU
1409,5198534,59.9,DISCOUNT
1410,5198534,539.1,PAYU
1411,5198558,2.12,DISCOUNT
1412,5198558,103.88,PAYU
1413,5198564,3033.7,PAYU
1414,5198568,2.12,DISCOUNT
1415,5198568,103.88,PAYU
1416,5198586,4.0,DISCOUNT
1417,5198586,196.0,PAYU
1418,5198598,4.0,DISCOUNT
1419,5198598,76.0,PAYU
1420,5198658,4.9,DISCOUNT
1421,5198658,44.1,PAYU
1422,5198678,30.0,DISCOUNT
1423,5198678,971.0,PAYU
1424,5198686,1140.0,PAYU
1425,5198702,50.0,DISCOUNT
1426,5198702,2450.0,PAYU
1427,5198704,29.9,DISCOUNT
1428,5198704,269.1,PAYU
1429,5198716,5120.0,PAYU
1430,5198750,2.12,DISCOUNT
1431,5198750,103.88,PAYU
1432,5198766,10.0,DISCOUNT
1433,5198766,490.0,PAYU
1434,5198790,50.0,DISCOUNT
1435,5198790,2602.0,PAYU
1436,5198792,37.5,DISCOUNT
1437,5198792,337.5,PAYU
1438,5198820,4.9,DISCOUNT
1439,5198820,44.1,PAYU
1440,5198860,8.0,DISCOUNT
1441,5198860,152.0,PAYU
1442,5198862,18.05,DISCOUNT
1443,5198862,342.95,PAYU
1444,5198878,10.0,DISCOUNT
1445,5198878,190.0,PAYU
1446,5198886,9.12,DISCOUNT
1447,5198886,142.88,PAYU
1448,5198892,7.4,DISCOUNT
1449,5198892,140.6,PAYU
1450,5198894,1.5,DISCOUNT
1451,5198894,28.5,PAYU
1452,5198912,50.0,DISCOUNT
1453,5198912,4550.0,PAYU
1454,5198916,5830.0,PAYU
1455,5198926,50.0,DISCOUNT
1456,5198926,5450.0,PAYU
1457,5198950,2.12,DISCOUNT
1458,5198950,103.88,PAYU
1459,5198964,4.9,DISCOUNT
1460,5198964,44.1,PAYU
1461,5198980,4.9,DISCOUNT
1462,5198980,44.1,PAYU
1463,5198988,4.9,DISCOUNT
1464,5198988,44.1,PAYU
1465,5199026,4.95,DISCOUNT
1466,5199026,94.05,PAYU
1467,5199036,79.9,DISCOUNT
1468,5199036,719.1,PAYU
1469,5199092,50.0,DISCOUNT
1470,5199092,881.0,PAYU
1471,5199160,4580.0,PAYU
1472,5199198,2.5,DISCOUNT
1473,5199198,47.5,PAYU
1474,5199200,21.8,DISCOUNT
1475,5199200,1068.2,PAYU
1476,5199222,100.0,PAYU
1477,5199228,10.05,DISCOUNT
1478,5199228,190.95,PAYU
1479,5199238,100.0,DISCOUNT
1480,5199238,2147.0,PAYU
1481,5199248,4760.0,PAYU
1482,5199264,4.42,DISCOUNT
1483,5199264,216.58,PAYU
1484,5199290,50.0,DISCOUNT
1485,5199290,549.0,PAYU
1486,5199308,4.9,DISCOUNT
1487,5199308,44.1,PAYU
1488,5199336,2.0,DISCOUNT
1489,5199336,98.0,PAYU
1490,5199352,50.0,PAYU
1491,5199406,4.9,DISCOUNT
1492,5199406,44.1,PAYU
1493,5199412,50.0,DISCOUNT
1494,5199412,2670.0,PAYU
1495,5199446,7.55,DISCOUNT
1496,5199446,143.45,PAYU
1497,5199520,17.5,DISCOUNT
1498,5199520,332.5,PAYU
1499,5199554,2.12,DISCOUNT
1500,5199554,103.88,PAYU
1501,5199562,3037.07,PAYU
1502,5199584,4.9,DISCOUNT
1503,5199584,44.1,PAYU
1504,5199588,9.12,DISCOUNT
1505,5199588,142.88,PAYU
1506,5199638,3037.07,PAYU
1507,5199672,27.5376,DISCOUNT
1508,5199672,1349.34,PAYU
1509,5199694,4.9,DISCOUNT
1510,5199694,44.1,PAYU
1511,5199698,2.12,DISCOUNT
1512,5199698,103.88,PAYU
1513,5199720,30.0,DISCOUNT
1514,5199720,941.0,PAYU
1515,5199730,554.63,PAYU
1516,5199734,10.0,DISCOUNT
1517,5199734,190.0,PAYU
1518,5199808,50.0,DISCOUNT
1519,5199808,549.0,PAYU
1520,5199828,4.9,DISCOUNT
1521,5199828,44.1,PAYU
1522,5199842,4.9,DISCOUNT
1523,5199842,44.1,PAYU
1524,5199878,2.12,DISCOUNT
1525,5199878,103.88,PAYU
1526,5199888,30.0,DISCOUNT
1527,5199888,622.0,PAYU
1528,5199922,1519.1,PAYU
1529,5199954,100.0,PAYU
1530,5199960,2.12,DISCOUNT
1531,5199960,103.88,PAYU
1532,5199976,12.12,DISCOUNT
1533,5199976,189.88,PAYU
1534,5199980,39.9,DISCOUNT
1535,5199980,359.1,PAYU
1536,5199986,4.9,DISCOUNT
1537,5199986,93.1,PAYU
1538,5200030,8.55,DISCOUNT
1539,5200030,162.45,PAYU
1540,5200034,29.25,DISCOUNT
1541,5200034,555.75,PAYU
1542,5200040,50.0,PAYU
1543,5200058,25.4,DISCOUNT
1544,5200058,1244.6,PAYU
1545,5200090,20.0,DISCOUNT
1546,5200090,980.0,PAYU
1547,5200100,7.8,DISCOUNT
1548,5200100,148.2,PAYU
1549,5200148,2.12,DISCOUNT
1550,5200148,103.88,PAYU
1551,5200150,1.02,DISCOUNT
1552,5200150,49.98,PAYU
1553,5200170,6.86,DISCOUNT
1554,5200170,336.14,PAYU
1555,5200174,2.12,DISCOUNT
1556,5200174,103.88,PAYU
1557,5200192,4.9,DISCOUNT
1558,5200192,44.1,PAYU
1559,5200200,50.0,PAYU
1560,5200212,50.0,DISCOUNT
1561,5200212,751.0,PAYU
1562,5200256,50.0,DISCOUNT
1563,5200256,598.0,PAYU
1564,5200272,1290.0,PAYU
1565,5200282,50.0,DISCOUNT
1566,5200282,2450.0,PAYU
1567,5200288,17.1,DISCOUNT
1568,5200288,324.9,PAYU
1569,5200312,12.55,DISCOUNT
1570,5200312,238.45,PAYU
1571,5200330,2.12,DISCOUNT
1572,5200330,103.88,PAYU
1573,5200338,3033.7,PAYU
1574,5200342,49.9,DISCOUNT
1575,5200342,449.1,PAYU
1576,5200344,22.48,DISCOUNT
1577,5200344,1101.52,PAYU
1578,5200346,4.9,DISCOUNT
1579,5200346,44.1,PAYU
1580,5200348,12.5,DISCOUNT
1581,5200348,237.5,PAYU
1582,5200360,3033.7,PAYU
1583,5200364,100.0,PAYU
1584,5200378,2.12,DISCOUNT
1585,5200378,103.88,PAYU
1586,5200406,25.2,DISCOUNT
1587,5200406,226.8,PAYU
1588,5200420,4.9,DISCOUNT
1589,5200420,44.1,PAYU
1590,5200424,50.0,DISCOUNT
1591,5200424,2450.0,PAYU
1592,5200432,4.9,DISCOUNT
1593,5200432,44.1,PAYU
1594,5200436,3033.7,PAYU
1595,5200442,50.0,DISCOUNT
1596,5200442,2638.0,PAYU
1597,5200456,2.12,DISCOUNT
1598,5200456,103.88,PAYU
1599,5200466,100.0,PAYU
1600,5200472,19.75,DISCOUNT
1601,5200472,375.25,PAYU
1602,5200500,550.0,PAYU
1603,5200530,50.0,DISCOUNT
1604,5200530,7508.99,PAYU
1605,5200560,4.9,DISCOUNT
1606,5200560,44.1,PAYU
1607,5200570,756.32,PAYU
1608,5200580,2.12,DISCOUNT
1609,5200580,103.88,PAYU
1610,5200602,12.12,DISCOUNT
1611,5200602,189.88,PAYU
1612,5200616,50.0,DISCOUNT
1613,5200616,1200.0,PAYU
1614,5200622,2.5,DISCOUNT
1615,5200622,47.5,PAYU
1616,5200658,2.12,DISCOUNT
1617,5200658,103.88,PAYU
1618,5200694,2.55,DISCOUNT
1619,5200694,48.45,PAYU
1620,5200732,49.9,DISCOUNT
1621,5200732,449.1,PAYU
1622,5200746,3033.7,PAYU
1623,5200750,4.9,DISCOUNT
1624,5200750,44.1,PAYU
1625,5200768,20.0,DISCOUNT
1626,5200768,980.0,PAYU
1627,5200806,13.38,DISCOUNT
1628,5200806,655.62,PAYU
1629,5200818,50.0,DISCOUNT
1630,5200818,2765.0,PAYU
1631,5200886,4.0,DISCOUNT
1632,5200886,196.0,PAYU
1633,5200900,4.9,DISCOUNT
1634,5200900,44.1,PAYU
1635,5200938,50.0,DISCOUNT
1636,5200938,5050.0,PAYU
1637,5200946,50.0,DISCOUNT
1638,5200946,7508.99,PAYU
1639,5200978,4.9,DISCOUNT
1640,5200978,44.1,PAYU
1641,5200996,30.0,DISCOUNT
1642,5200996,1352.0,PAYU
1643,5201016,1.55,DISCOUNT
1644,5201016,29.45,PAYU
1645,5201034,2.12,DISCOUNT
1646,5201034,103.88,PAYU
1647,5201048,9.72,DISCOUNT
1648,5201048,152.28,PAYU
1649,5201058,20.0,DISCOUNT
1650,5201058,980.0,PAYU
1651,5201074,39.0,DISCOUNT
1652,5201074,1911.0,PAYU
1653,5201082,4.9,DISCOUNT
1654,5201082,44.1,PAYU
1655,5201108,350.0,PAYU
1656,5201116,89.9,DISCOUNT
1657,5201116,809.1,PAYU
